t,type,direction,pnl,is_win
683,noise,buy,0.10000000000000568,True
686,noise,sell,0.10000000000000568,True
688,noise,buy,0.10000000000000568,True
691,noise,buy,0.10000000000000568,True
692,noise,buy,0.10000000000000568,True
693,noise,buy,0.10000000000000568,True
694,noise,sell,0.10000000000000568,True
695,noise,buy,0.10000000000000568,True
696,noise,buy,0.10000000000000568,True
698,noise,buy,0.10000000000000568,True
703,noise,sell,0.10000000000000568,True
704,noise,sell,0.10000000000000568,True
712,noise,sell,0.10000000000000568,True
713,noise,sell,0.10000000000000568,True
717,noise,buy,0.10000000000000568,True
719,noise,buy,0.10000000000000568,True
721,noise,buy,0.10000000000000568,True
722,noise,sell,0.10000000000000568,True
723,noise,sell,0.10000000000000568,True
724,noise,sell,0.10000000000000568,True
726,noise,buy,0.10000000000000568,True
727,noise,buy,0.10000000000000568,True
730,noise,sell,0.10000000000000568,True
731,noise,buy,0.10000000000000568,True
732,informed,buy,-0.15651540585996598,False
734,noise,buy,0.10000000000000568,True
736,noise,sell,0.10000000000000568,True
737,noise,sell,0.10000000000000568,True
740,noise,buy,0.10000000000000568,True
742,noise,buy,0.10000000000000568,True
743,noise,sell,0.10000000000000568,True
744,noise,buy,0.10000000000000568,True
745,noise,buy,0.10000000000000568,True
746,informed,buy,-0.13503391201541887,False
748,noise,buy,0.10000000000000568,True
753,noise,sell,0.10000000000000568,True
758,noise,buy,0.10000000000000568,True
760,noise,buy,0.10000000000000568,True
761,noise,sell,0.10000000000000568,True
762,noise,buy,0.10000000000000568,True
764,noise,sell,0.10000000000000568,True
766,noise,sell,0.10000000000000568,True
768,noise,sell,0.10000000000000568,True
772,noise,buy,0.10000000000000568,True
776,noise,sell,0.10000000000000568,True
778,noise,buy,0.10000000000000568,True
781,noise,sell,0.10000000000000568,True
785,noise,buy,0.10000000000000568,True
788,noise,sell,0.10000000000000568,True
789,noise,sell,0.10000000000000568,True
791,noise,buy,0.10000000000000568,True
793,noise,buy,0.10000000000000568,True
794,noise,buy,0.10000000000000568,True
800,noise,sell,0.10000000000000568,True
802,noise,buy,0.10000000000000568,True
804,noise,sell,0.10000000000000568,True
805,noise,sell,0.10000000000000568,True
807,noise,sell,0.10000000000000568,True
808,noise,buy,0.10000000000000568,True
813,noise,sell,0.10000000000000568,True
815,noise,buy,0.10000000000000568,True
819,informed,sell,-0.11023053913449417,False
820,noise,sell,0.10000000000000568,True
823,noise,buy,0.10000000000000568,True
824,noise,buy,0.10000000000000568,True
827,noise,sell,0.10000000000000568,True
829,noise,sell,0.10000000000000568,True
830,noise,sell,0.10000000000000568,True
832,noise,sell,0.10000000000000568,True
834,noise,buy,0.10000000000000568,True
835,noise,sell,0.10000000000000568,True
836,noise,sell,0.10000000000000568,True
839,informed,sell,-0.08474000608555628,False
840,noise,sell,0.10000000000000568,True
846,noise,sell,0.10000000000000568,True
850,noise,buy,0.10000000000000568,True
851,noise,sell,0.10000000000000568,True
853,noise,sell,0.10000000000000568,True
854,noise,sell,0.10000000000000568,True
856,informed,buy,-0.1368393468235382,False
859,noise,buy,0.10000000000000568,True
861,noise,sell,0.10000000000000568,True
864,noise,buy,0.10000000000000568,True
865,noise,buy,0.10000000000000568,True
866,informed,sell,-0.1210699527390517,False
867,noise,buy,0.10000000000000568,True
868,noise,sell,0.10000000000000568,True
871,noise,buy,0.10000000000000568,True
874,noise,buy,0.10000000000000568,True
875,informed,sell,-0.0558356444720431,False
876,noise,buy,0.10000000000000568,True
880,informed,sell,-0.05658563846543814,False
881,noise,buy,0.10000000000000568,True
882,noise,sell,0.10000000000000568,True
885,noise,buy,0.10000000000000568,True
887,noise,sell,0.10000000000000568,True
888,noise,buy,0.10000000000000568,True
890,noise,buy,0.10000000000000568,True
892,noise,buy,0.10000000000000568,True
893,noise,buy,0.10000000000000568,True
898,noise,sell,0.10000000000000568,True
902,noise,buy,0.10000000000000568,True
903,noise,buy,0.10000000000000568,True
907,informed,sell,-0.07733540346073937,False
908,noise,buy,0.10000000000000568,True
912,noise,buy,0.10000000000000568,True
913,noise,sell,0.10000000000000568,True
914,noise,sell,0.10000000000000568,True
916,noise,sell,0.10000000000000568,True
917,noise,sell,0.10000000000000568,True
919,noise,sell,0.10000000000000568,True
920,noise,buy,0.10000000000000568,True
921,noise,buy,0.10000000000000568,True
922,noise,sell,0.10000000000000568,True
929,noise,buy,0.10000000000000568,True
930,noise,buy,0.10000000000000568,True
932,noise,buy,0.10000000000000568,True
933,noise,sell,0.10000000000000568,True
936,noise,buy,0.10000000000000568,True
937,noise,sell,0.10000000000000568,True
938,noise,buy,0.10000000000000568,True
940,noise,sell,0.10000000000000568,True
941,informed,buy,-0.09402542934818144,False
944,noise,sell,0.10000000000000568,True
945,noise,buy,0.10000000000000568,True
946,informed,sell,-0.06295392999651313,False
948,noise,sell,0.10000000000000568,True
950,noise,sell,0.10000000000000568,True
951,noise,sell,0.10000000000000568,True
953,noise,sell,0.10000000000000568,True
956,informed,buy,-0.06707182961774834,False
959,noise,sell,0.10000000000000568,True
962,noise,buy,0.10000000000000568,True
963,noise,sell,0.10000000000000568,True
964,noise,buy,0.10000000000000568,True
971,informed,buy,-0.0662871098564068,False
973,informed,sell,-0.2295561179967251,False
983,noise,sell,0.10000000000000568,True
984,noise,sell,0.10000000000000568,True
988,noise,sell,0.10000000000000568,True
989,noise,buy,0.10000000000000568,True
990,noise,buy,0.10000000000000568,True
991,noise,sell,0.10000000000000568,True
993,noise,sell,0.10000000000000568,True
999,noise,buy,0.10000000000000568,True
1002,noise,sell,0.10000000000000568,True
1003,noise,buy,0.10000000000000568,True
1004,noise,buy,0.10000000000000568,True
1005,noise,buy,0.10000000000000568,True
1008,noise,buy,0.10000000000000568,True
1010,informed,buy,-0.08856687850552021,False
1011,noise,buy,0.10000000000000568,True
1017,noise,sell,0.10000000000000568,True
1020,noise,sell,0.10000000000000568,True
1022,informed,sell,-0.07225548278802592,False
1023,noise,sell,0.10000000000000568,True
1025,noise,sell,0.10000000000000568,True
1027,noise,buy,0.10000000000000568,True
1029,noise,buy,0.10000000000000568,True
1030,noise,sell,0.10000000000000568,True
1031,noise,buy,0.10000000000000568,True
1032,informed,sell,-0.0674916397918139,False
1037,noise,buy,0.10000000000000568,True
1039,noise,buy,0.10000000000000568,True
1042,informed,sell,-0.07437836467453281,False
1043,noise,sell,0.10000000000000568,True
1044,informed,buy,-0.0512455725847218,False
1045,noise,buy,0.10000000000000568,True
1046,noise,buy,0.10000000000000568,True
1047,noise,buy,0.10000000000000568,True
1050,noise,buy,0.10000000000000568,True
1051,noise,buy,0.10000000000000568,True
1054,noise,sell,0.10000000000000568,True
1055,noise,sell,0.10000000000000568,True
1060,noise,buy,0.10000000000000568,True
1061,noise,sell,0.10000000000000568,True
1062,noise,sell,0.10000000000000568,True
1063,noise,buy,0.10000000000000568,True
1065,informed,buy,-0.0812140587307681,False
1067,noise,buy,0.10000000000000568,True
1070,noise,sell,0.10000000000000568,True
1072,noise,buy,0.10000000000000568,True
1073,noise,buy,0.10000000000000568,True
1076,noise,sell,0.10000000000000568,True
1077,noise,buy,0.10000000000000568,True
1081,noise,sell,0.10000000000000568,True
1082,noise,buy,0.10000000000000568,True
1083,noise,buy,0.10000000000000568,True
1084,noise,sell,0.10000000000000568,True
1085,noise,buy,0.10000000000000568,True
1086,noise,buy,0.10000000000000568,True
1088,noise,sell,0.10000000000000568,True
1090,noise,buy,0.10000000000000568,True
1092,noise,sell,0.10000000000000568,True
1094,noise,sell,0.10000000000000568,True
1097,informed,sell,-0.062096004945362895,False
1098,noise,buy,0.10000000000000568,True
1100,informed,sell,-0.07762989615656864,False
1101,noise,buy,0.10000000000000568,True
1113,noise,sell,0.10000000000000568,True
1114,noise,buy,0.10000000000000568,True
1115,noise,buy,0.10000000000000568,True
1116,noise,sell,0.10000000000000568,True
1117,noise,buy,0.10000000000000568,True
1118,informed,buy,-0.11233205132809872,False
1119,noise,sell,0.10000000000000568,True
1122,noise,sell,0.10000000000000568,True
1123,noise,buy,0.10000000000000568,True
1131,informed,sell,-0.05117465380881754,False
1132,informed,buy,-0.1206804932054439,False
1133,noise,sell,0.10000000000000568,True
1137,noise,sell,0.10000000000000568,True
1138,noise,buy,0.10000000000000568,True
1139,noise,buy,0.10000000000000568,True
1140,noise,buy,0.10000000000000568,True
1141,noise,buy,0.10000000000000568,True
1143,noise,sell,0.10000000000000568,True
1144,noise,sell,0.10000000000000568,True
1145,noise,sell,0.10000000000000568,True
1147,noise,buy,0.10000000000000568,True
1148,noise,sell,0.10000000000000568,True
1151,noise,sell,0.10000000000000568,True
1152,noise,sell,0.10000000000000568,True
1153,noise,buy,0.10000000000000568,True
1155,noise,buy,0.10000000000000568,True
1157,noise,buy,0.10000000000000568,True
1159,noise,sell,0.10000000000000568,True
1160,noise,sell,0.10000000000000568,True
1162,noise,buy,0.10000000000000568,True
1163,noise,buy,0.10000000000000568,True
1166,noise,buy,0.10000000000000568,True
1172,noise,buy,0.10000000000000568,True
1174,noise,sell,0.10000000000000568,True
1175,noise,buy,0.10000000000000568,True
1177,noise,buy,0.10000000000000568,True
1181,noise,buy,0.10000000000000568,True
1182,noise,sell,0.10000000000000568,True
1183,informed,sell,-0.08618192595216385,False
1185,noise,buy,0.10000000000000568,True
1186,noise,sell,0.10000000000000568,True
1188,noise,sell,0.10000000000000568,True
1192,noise,buy,0.10000000000000568,True
1193,noise,buy,0.10000000000000568,True
1194,noise,buy,0.10000000000000568,True
1196,informed,sell,-0.10228761572290353,False
1199,noise,sell,0.10000000000000568,True
1203,noise,buy,0.10000000000000568,True
1206,informed,sell,-0.26550865151040454,False
1207,noise,sell,0.10000000000000568,True
1209,noise,sell,0.10000000000000568,True
1215,noise,sell,0.10000000000000568,True
1216,noise,buy,0.10000000000000568,True
1219,noise,buy,0.10000000000000568,True
1220,noise,buy,0.10000000000000568,True
1224,noise,buy,0.10000000000000568,True
1229,noise,sell,0.10000000000000568,True
1231,noise,sell,0.10000000000000568,True
1232,noise,buy,0.10000000000000568,True
1233,informed,buy,-0.19336057061711925,False
1237,noise,sell,0.10000000000000568,True
1239,noise,sell,0.10000000000000568,True
1241,noise,buy,0.10000000000000568,True
1243,noise,sell,0.10000000000000568,True
1251,informed,buy,-0.13453045634718136,False
1252,noise,sell,0.10000000000000568,True
1253,noise,sell,0.10000000000000568,True
1254,noise,buy,0.10000000000000568,True
1255,noise,buy,0.10000000000000568,True
1257,noise,sell,0.10000000000000568,True
1258,noise,sell,0.10000000000000568,True
1259,noise,sell,0.10000000000000568,True
1262,noise,sell,0.10000000000000568,True
1264,noise,sell,0.10000000000000568,True
1265,informed,sell,-0.05649159241599762,False
1267,noise,sell,0.10000000000000568,True
1269,informed,buy,-0.1451712624997185,False
1272,noise,buy,0.10000000000000568,True
1273,noise,buy,0.10000000000000568,True
1274,noise,sell,0.10000000000000568,True
1275,noise,sell,0.10000000000000568,True
1276,noise,buy,0.10000000000000568,True
1278,noise,buy,0.10000000000000568,True
1288,noise,buy,0.10000000000000568,True
1291,noise,sell,0.10000000000000568,True
1292,noise,sell,0.10000000000000568,True
1295,noise,sell,0.10000000000000568,True
1302,noise,sell,0.10000000000000568,True
1307,noise,sell,0.10000000000000568,True
1309,noise,sell,0.10000000000000568,True
1310,noise,buy,0.10000000000000568,True
1311,noise,sell,0.10000000000000568,True
1312,noise,buy,0.10000000000000568,True
1314,noise,sell,0.10000000000000568,True
1315,noise,buy,0.10000000000000568,True
1317,noise,buy,0.10000000000000568,True
1318,noise,sell,0.10000000000000568,True
1319,noise,buy,0.10000000000000568,True
1320,noise,buy,0.10000000000000568,True
1321,noise,sell,0.10000000000000568,True
1322,noise,sell,0.10000000000000568,True
1324,noise,buy,0.10000000000000568,True
1325,noise,sell,0.10000000000000568,True
1329,informed,buy,-0.1742796604369971,False
1330,noise,sell,0.10000000000000568,True
1332,noise,sell,0.10000000000000568,True
1333,noise,buy,0.10000000000000568,True
1338,noise,sell,0.10000000000000568,True
1344,noise,buy,0.10000000000000568,True
1346,noise,buy,0.10000000000000568,True
1347,noise,sell,0.10000000000000568,True
1349,noise,sell,0.10000000000000568,True
1351,noise,buy,0.10000000000000568,True
1353,noise,buy,0.10000000000000568,True
1354,noise,buy,0.10000000000000568,True
1355,noise,buy,0.10000000000000568,True
1357,noise,sell,0.10000000000000568,True
1359,noise,buy,0.10000000000000568,True
1360,noise,buy,0.10000000000000568,True
1361,noise,sell,0.10000000000000568,True
1365,noise,sell,0.10000000000000568,True
1366,informed,buy,-0.05703918403377202,False
1368,noise,sell,0.10000000000000568,True
1371,noise,buy,0.10000000000000568,True
1372,noise,sell,0.10000000000000568,True
1373,noise,sell,0.10000000000000568,True
1375,noise,sell,0.10000000000000568,True
1376,noise,sell,0.10000000000000568,True
1377,noise,buy,0.10000000000000568,True
1378,noise,sell,0.10000000000000568,True
1379,noise,buy,0.10000000000000568,True
1381,noise,buy,0.10000000000000568,True
1382,informed,buy,-0.11939251518043932,False
1383,noise,sell,0.10000000000000568,True
1384,informed,buy,-0.05603668175048711,False
1386,noise,buy,0.10000000000000568,True
1399,noise,buy,0.10000000000000568,True
1401,noise,sell,0.10000000000000568,True
1403,noise,sell,0.10000000000000568,True
1404,noise,sell,0.10000000000000568,True
1406,noise,buy,0.10000000000000568,True
1409,noise,sell,0.10000000000000568,True
1410,noise,sell,0.10000000000000568,True
1412,noise,buy,0.10000000000000568,True
1413,informed,sell,-0.13020121801351364,False
1415,noise,buy,0.10000000000000568,True
1416,noise,buy,0.10000000000000568,True
1419,noise,sell,0.10000000000000568,True
1420,noise,sell,0.10000000000000568,True
1423,noise,buy,0.10000000000000568,True
1434,noise,sell,0.10000000000000568,True
1435,noise,sell,0.10000000000000568,True
1437,noise,sell,0.10000000000000568,True
1439,noise,buy,0.10000000000000568,True
1441,noise,buy,0.10000000000000568,True
1444,noise,buy,0.10000000000000568,True
1446,noise,sell,0.10000000000000568,True
1447,noise,buy,0.10000000000000568,True
1448,noise,sell,0.10000000000000568,True
1449,noise,sell,0.10000000000000568,True
1451,noise,sell,0.10000000000000568,True
1453,noise,buy,0.10000000000000568,True
1455,noise,sell,0.10000000000000568,True
1459,noise,buy,0.10000000000000568,True
1461,noise,sell,0.10000000000000568,True
1462,noise,sell,0.10000000000000568,True
1466,informed,sell,-0.07000721649783088,False
1467,noise,buy,0.10000000000000568,True
1468,noise,sell,0.10000000000000568,True
1469,noise,buy,0.10000000000000568,True
1472,noise,sell,0.10000000000000568,True
1479,noise,sell,0.10000000000000568,True
1480,noise,buy,0.10000000000000568,True
1481,noise,buy,0.10000000000000568,True
1485,noise,buy,0.10000000000000568,True
1489,informed,sell,-0.13038449694879545,False
1491,noise,sell,0.10000000000000568,True
1492,noise,sell,0.10000000000000568,True
1493,noise,buy,0.10000000000000568,True
1495,noise,buy,0.10000000000000568,True
1497,informed,buy,-0.06164255574899187,False
1498,noise,buy,0.10000000000000568,True
1500,noise,buy,0.10000000000000568,True
1501,noise,buy,0.10000000000000568,True
1503,noise,buy,0.10000000000000568,True
1507,informed,sell,-0.06368278421527691,False
1508,noise,buy,0.10000000000000568,True
1509,informed,sell,-0.18463743163266882,False
1510,noise,buy,0.10000000000000568,True
1511,noise,sell,0.10000000000000568,True
1512,noise,buy,0.10000000000000568,True
1513,noise,buy,0.10000000000000568,True
1515,noise,buy,0.10000000000000568,True
1520,noise,buy,0.10000000000000568,True
1523,noise,sell,0.10000000000000568,True
1526,noise,sell,0.10000000000000568,True
1527,noise,sell,0.10000000000000568,True
1528,noise,buy,0.10000000000000568,True
1541,noise,buy,0.10000000000000568,True
1542,noise,buy,0.10000000000000568,True
1544,noise,buy,0.10000000000000568,True
1546,noise,sell,0.10000000000000568,True
1547,noise,buy,0.10000000000000568,True
1548,noise,buy,0.10000000000000568,True
1549,noise,buy,0.10000000000000568,True
1550,noise,sell,0.10000000000000568,True
1559,noise,sell,0.10000000000000568,True
1560,noise,sell,0.10000000000000568,True
1561,noise,sell,0.10000000000000568,True
1562,noise,sell,0.10000000000000568,True
1564,noise,sell,0.10000000000000568,True
1569,noise,buy,0.10000000000000568,True
1571,noise,sell,0.10000000000000568,True
1572,informed,sell,-0.08886191897176161,False
1577,noise,sell,0.10000000000000568,True
1578,noise,sell,0.10000000000000568,True
1582,noise,sell,0.10000000000000568,True
1588,noise,buy,0.10000000000000568,True
1590,noise,buy,0.10000000000000568,True
1591,noise,buy,0.10000000000000568,True
1597,noise,buy,0.10000000000000568,True
1599,noise,buy,0.10000000000000568,True
