t,type,direction,price,mid,pnl,inventory,total_pnl,is_win
2112,noise,buy,95.27564107929169,94.9103902262085,0.3152508530831824,-11,149.97141285384123,True
2114,informed,sell,94.52789871948576,94.68562028977227,-0.06549704552715525,-10,152.60160372492612,False
2116,noise,buy,95.21841408015219,94.85437219222933,0.314041887922852,-11,151.27812658827816,True
2117,noise,sell,94.59193965665663,94.74700290760958,0.10506325095294926,-10,152.61425197004837,True
2120,noise,sell,94.96713268767824,95.12609073921396,0.10895805153571984,-9,148.98233170554033,True
2121,noise,sell,95.26703316968523,95.43505903169762,0.11802586201238512,-8,146.36964293519986,True
2125,noise,sell,95.7334495205182,95.92723674917448,0.14378722865627652,-7,142.62600842404117,True
2127,noise,sell,96.05529934931954,96.27188054459377,0.16658119527423026,-6,140.4300830513805,True
2129,noise,buy,96.25815524936833,95.90543743580692,0.3027178135614122,-7,142.98145951766298,True
2130,noise,buy,96.2658231772139,95.89712408323477,0.3186990939791315,-8,143.4083520796471,True
2131,noise,sell,95.75337932369396,95.979466401691,0.1760870779970361,-7,142.9757006099943,True
2140,noise,sell,95.689139571968,95.94189964549028,0.20276007352228193,-6,143.4914279769216,True
2142,noise,sell,95.6848783459113,95.94493230694285,0.2100539610315451,-5,143.73328596923778,True
2144,noise,sell,95.63756431896167,95.9055264210328,0.21796210207113803,-4,144.1982775008591,True
2147,noise,buy,96.24579315847365,95.89181799038036,0.30397516809328523,-5,144.60708639156212,True
2150,noise,sell,95.78162792114166,96.04529031200799,0.2136623908663296,-4,144.10338717429028,True
2151,noise,sell,95.5983895878101,95.86810064378335,0.21971105597324653,-3,145.08185690316208,True
2152,noise,buy,96.26656524740683,95.93178765962288,0.28477758778394674,-4,145.22557344342744,True
2156,noise,buy,95.84205540891583,95.51132583615136,0.2807295727644686,-5,147.23815031007803,True
2157,noise,buy,95.8282006537256,95.48906834342887,0.2891323102967334,-6,147.6885700839872,True
2158,noise,buy,95.67007379957154,95.32087146503032,0.29920233454121786,-7,149.04695368891976,True
2159,noise,sell,95.15093857266176,95.36867524654956,0.16773667388779928,-6,148.93006389217294,True
2162,noise,sell,94.9399992308798,95.15641767722803,0.1664184463482286,-5,150.42002775445025,True
2164,noise,buy,95.91935472839494,95.6013123426909,0.26804238570403244,-6,148.51359681283998,True
2166,noise,buy,95.77612547353257,95.45434993888824,0.2717755346443312,-7,149.71714677030036,True
2168,noise,sell,95.25722570685325,95.4424578484755,0.1352321416222509,-6,149.9856235448118,True
2170,noise,sell,95.26846187411046,95.45033697838856,0.13187510427810595,-5,150.1202238696115,True
2171,noise,sell,95.17450994554555,95.36215654066639,0.13764659512083882,-4,150.74877265334322,True
2173,noise,buy,95.62614746353832,95.34929761338864,0.22684985014967368,-5,151.0770582126039,True
2178,noise,buy,95.47583710453472,95.18948948199767,0.2363476225370505,-6,152.1624464920959,True
2182,noise,sell,95.0340021707377,95.21139572508028,0.12739355434258642,-5,152.20840258794283,True
2184,noise,sell,95.2144491625067,95.39544720772291,0.13099804521621367,-4,151.4691432199458,True
2185,noise,sell,95.32931784171595,95.51526515957568,0.1359473178597284,-3,151.1758187303945,True
2186,noise,sell,95.35713483054991,95.55039990207403,0.14326507152412377,-2,151.26367957442355,True
2187,noise,buy,95.59773072462937,95.35670317268165,0.19102755194772386,-3,151.89210058515602,True
2188,noise,sell,94.88502407961464,95.0803493349681,0.1453252553534668,-2,152.9164873536501,True
2189,noise,sell,95.03082663243954,95.23435935675163,0.15353272431208326,-1,152.81200003439517,True
2191,noise,sell,95.28236128552935,95.49170380585879,0.15934252032944302,0,152.76399810561742,True
2193,noise,sell,94.55431033288022,94.77225761822571,0.16794728534548825,1,152.9819453909629,True
2194,noise,buy,94.88833474381867,94.67418113385945,0.16415360995922584,0,153.0980225165559,True
2199,noise,sell,94.68619894409109,94.91104625772776,0.17484731363667266,1,153.32286983019256,True
2202,noise,buy,95.36288012513015,95.15393305957959,0.15894706555056076,0,153.77470369759493,True
2205,noise,sell,94.49074939247568,94.70467581924343,0.1639264267677561,1,153.9886301243627,True
2209,noise,sell,94.3864724193511,94.62253856637723,0.18606614702613627,2,154.1425590185226,True
2211,noise,buy,94.95617642818134,94.74594098068495,0.16023544749638746,1,154.59959929463446,True
2212,noise,buy,95.33650949245195,95.11878088586242,0.16772860658953165,0,155.19016780640146,True
2213,noise,sell,94.82633534773134,95.0516501267253,0.1753147789939618,1,155.4154825853954,True
2218,noise,sell,94.9240414380721,95.15789288334089,0.18385144526879743,2,155.7555767872798,True
2219,noise,buy,95.21278948026495,95.00726941721678,0.1555200630481693,1,155.65984991807974,True
2223,noise,sell,95.1846959176491,95.4171351175603,0.18243919991121232,2,156.3021548183345,True
2224,noise,buy,95.46097819246604,95.25637098650799,0.15460720595805527,1,156.18523376218792,True
2225,noise,sell,94.99720096983032,95.22840971451753,0.18120874468720843,2,156.38848123488464,True
2226,noise,buy,95.41777779114003,95.21568977611928,0.15208801502074892,1,156.5651293731089,True
2227,noise,sell,95.03445815742839,95.26297128311207,0.17851312568367633,2,156.84092400578538,True
2231,noise,sell,94.7172529377309,94.95723492702291,0.189981989292005,3,156.46943328289905,True
2232,noise,sell,94.60150330129987,94.85360200733909,0.20209870603922014,4,156.4106332298868,True
2238,noise,buy,94.14752677854746,93.9477684086026,0.14975836994485975,3,152.98705720488567,True
2239,noise,sell,93.7768373461803,94.04956411384553,0.2227267676652332,4,153.56517108827973,True
2242,noise,buy,94.1763296720611,93.95951217519092,0.16681749687017772,3,153.42178083053147,True
2246,noise,buy,94.13410785366219,93.89002558499641,0.1940822686657782,2,153.4574033286137,True
2247,noise,sell,93.47679991400135,93.77309405848776,0.24629414448641002,3,153.51983442008282,True
2254,noise,sell,92.64103261173967,92.98994675189559,0.2989141401559124,4,151.51930664046222,True
2261,noise,buy,93.13653730887158,92.81177606956382,0.2747612393077617,3,151.1313851504429,True
2262,noise,buy,93.11602200173812,92.77801912208064,0.28800287965748056,2,151.36811718765085,True
2263,noise,buy,93.18328831704098,92.83464528654454,0.298643030496433,1,151.83001254707509,True
2264,noise,buy,93.18353068740645,92.82443964748165,0.30909103992479176,0,152.178897947937,True
2266,noise,sell,92.0513647504741,92.42929923596799,0.32793448549389553,1,152.55683243343088,True
2271,noise,sell,92.2284907650466,92.62713319811066,0.34864243306405457,2,153.15330882863762,True
2273,noise,sell,92.37963002151268,92.78213211403514,0.35250209252245385,3,153.86580875300905,True
2275,noise,sell,92.31788170747869,92.72118720830382,0.35330550082512674,4,154.0862795366402,True
2277,noise,buy,92.98938363881952,92.66548842503695,0.2738952137825635,3,154.1873796173553,True
2278,noise,buy,93.04374867859069,92.7204458566434,0.2733028219472942,2,154.67555473412193,True
2281,noise,buy,93.29942508304664,92.99212501359648,0.2573000694501644,1,155.52621311747828,True
2283,noise,sell,92.77237910430364,93.08820084500337,0.26582174069973236,2,155.9381106895849,True
2284,noise,buy,93.42998442161502,93.15008687801783,0.2298975435971869,1,156.341780299211,True
2288,noise,buy,93.27502976089174,93.0148386661231,0.21019109476864345,0,156.4667231820849,True
2289,noise,buy,93.30236619342013,93.03819817424926,0.2141680191708673,-1,156.73089120125576,True
2291,noise,buy,93.35068449911095,93.08263950960482,0.2180449895061372,-2,156.95449485540635,True
2293,noise,buy,93.43557040075491,93.16378604034169,0.2217843604132213,-3,157.0639861543458,True
2295,noise,sell,92.91212246962618,93.12853943939989,0.16641696977370374,-2,157.38614292694493,True
2296,noise,buy,93.44517580460808,93.18510272958856,0.21007307501951972,-3,157.53308942158708,True
2310,noise,buy,93.79197604995278,93.51120808139525,0.23076796855752663,-4,156.8355413347246,True
2311,noise,buy,93.77443395136103,93.48011093474665,0.24432301661438488,-5,157.25425293793342,True
2313,noise,sell,93.41870343896333,93.62755801384796,0.1588545748846258,-4,156.7258721173115,True
2318,noise,sell,92.73466670172212,92.94156742494003,0.1569007232179132,-3,159.67673519616113,True
2321,noise,sell,93.17110589753737,93.37566835547868,0.15456245794130724,-2,158.5789948624865,True
2324,noise,sell,92.75987808176869,92.96670969744855,0.1568316156798602,-1,159.6037437942266,True
2327,noise,sell,93.06626920631929,93.2740463866613,0.15777718034200633,0,159.50418428535585,True
2330,noise,sell,92.88594233778308,93.09422859403264,0.15828625624956488,1,159.7124705416054,True
2332,noise,sell,92.84980339976548,93.07001422002412,0.17021082025864304,2,159.90846698785555,True
2334,noise,sell,92.43342237083978,92.67044580721333,0.18702343637354774,3,159.34635359860746,True
2335,noise,sell,92.26667368866377,92.52142105488342,0.20474736621964668,4,159.15402670783743,True
2337,noise,buy,92.84670252317397,92.65221278891589,0.14448973425808448,3,159.87168337822538,True
2338,noise,buy,92.83855593202202,92.63372511329136,0.15483081873065602,2,160.02105117008247,True
2346,noise,buy,93.28643690500915,93.06377946235,0.17265744265915545,1,161.10381731085891,True
2347,noise,buy,93.0284946335209,92.79728950615036,0.18120512737054356,0,161.0685324820298,True
2352,noise,sell,92.78978298480841,93.02820041340227,0.18841742859386273,1,161.30694991062367,True
2353,noise,buy,93.363470013827,93.13380761431186,0.17966239951513502,0,161.64221951104838,True
2356,noise,buy,93.08718074693431,92.85476870398983,0.18241204294447472,-1,161.87463155399286,True
2358,noise,sell,92.74918933636451,92.96572343833913,0.16653410197461654,0,161.98021092161818,True
2362,noise,sell,92.79708882430235,93.012388682675,0.16529985837264577,1,162.19551077999083,True
2363,noise,sell,92.84662893300467,93.07149773580751,0.1748688028028454,2,162.4794886359262,True
2364,noise,sell,92.82253044451542,93.05585680792824,0.18332636341281444,3,162.68153314358045,True
2366,noise,sell,92.93068373099163,93.1722973482693,0.19161361727766463,4,163.2724683818813,True
2367,noise,sell,92.87551126767889,93.12963738464069,0.20412611696179966,5,163.35595464432868,True
2373,informed,buy,93.61187768231238,93.4456606502257,-0.07821599949480458,4,165.10228800434047,False
2375,noise,sell,93.12879219978224,93.38751406551539,0.2087218657331505,5,165.1284235312324,True
2381,noise,buy,94.04363349976354,93.85554013701099,0.13809336275255363,4,167.6566472514629,True
2385,noise,sell,93.78828217354577,94.08703687480643,0.24875470126066263,5,168.8813889039053,True
2387,noise,sell,93.79148394025981,94.1090782327184,0.26759429245859395,6,169.3091899859238,True
2388,noise,buy,94.324057449858,94.11092363131749,0.16313381854051273,5,169.53339619605885,True
2389,noise,sell,93.67163764826884,93.99358471356511,0.2719470652962713,6,169.26864867259326,True
2390,noise,sell,93.51030431641635,93.84335126964034,0.2830469532239846,7,168.70029496226852,True
2402,noise,buy,94.00814631068148,93.81374025999355,0.14440605068793105,6,168.68742394542898,True
2406,noise,sell,93.3771614003415,93.69896148441252,0.2718000840710147,7,168.32055137601384,True
2410,noise,buy,93.9652110004977,93.77949722194889,0.13571377854881633,6,169.07001531731726,True
2411,noise,buy,93.98983749768858,93.79930011184634,0.1405373858422479,5,169.37937004254417,True
2414,noise,buy,93.961660290855,93.77146868448992,0.14019160636507594,4,169.43040451212715,True
2415,noise,sell,93.4310298109274,93.70609448150923,0.22506467058182694,5,169.44397237078624,True
2418,informed,sell,93.56204308182241,93.84457486865479,-0.08780277408809241,6,170.41890609334644,False
2421,noise,sell,93.89856456380404,94.18911015334956,0.24054558954551625,7,172.77666339106054,True
2423,noise,sell,94.15530532780716,94.45641963675288,0.2511143089457278,8,174.9489440838296,True
2425,noise,buy,94.60613195335142,94.44709942758877,0.10903252576265458,7,175.0334149362793,True
2428,noise,buy,94.4633404922281,94.29774542364609,0.11559506858200734,6,174.15353197726256,True
2429,noise,sell,94.05539925430534,94.34936172593873,0.2439624716333924,7,174.75719226265187,True
2430,noise,buy,94.7316480808679,94.56244667065825,0.11920141020965218,6,176.4179882858981,True
2432,noise,sell,94.00125858129059,94.30096488369644,0.24970630240585195,7,175.14880386653306,True
2433,noise,sell,94.36356156279835,94.68006635289471,0.26650479009636,8,178.11901894101732,True
2436,noise,sell,94.35819365900852,94.69833926880828,0.2901456097997624,9,178.6053478781256,True
2440,noise,sell,94.24879753405752,94.61302541370421,0.31422787964669113,10,178.2017510618357,True
2449,noise,buy,94.50522378421132,94.3450453388646,0.11017844534673031,9,175.68212875878623,True
2450,noise,sell,93.97766145275551,94.32350650997859,0.29584505722307314,10,175.8341243560352,True
2456,noise,buy,94.41524740286683,94.2599070646009,0.10534033826592974,9,175.3534702405242,True
2457,noise,sell,93.96886912742535,94.30988922819827,0.2910201007729228,10,176.1443298136735,True
2460,noise,sell,93.53767555778379,93.88778727165335,0.3001117138695662,11,172.27342196209383,True
2462,noise,sell,93.39696425173973,93.75909613158366,0.31213187984392904,12,171.21995130117125,True
2463,noise,sell,93.43396385794205,93.80815448011104,0.3241906221689959,13,172.1828421056689,True
2464,noise,buy,93.81065161576291,93.68390439641911,0.07674721934379818,12,170.69433823701752,True
2466,noise,sell,93.18131315878827,93.55950241604246,0.32818925725419207,13,169.57970372975205,True
2467,noise,buy,93.5921325865958,93.45793609295448,0.08419649364131203,12,168.39353802324956,True
2470,noise,buy,93.70233641359054,93.55129346441727,0.10104294917327365,11,169.6648694299762,True
2472,noise,sell,93.04409043004013,93.42913315781618,0.3350427277760531,12,168.70614878514027,True
2476,noise,sell,93.10562971381879,93.5115977605452,0.3559680467264144,13,170.101692064615,True
2479,noise,buy,93.90885555405609,93.74877752460988,0.11007802944621119,12,173.34510702690204,True
2480,noise,sell,93.31188103757735,93.71945116980116,0.35757013222381034,13,173.4007609014211,True
2483,noise,sell,93.5428591068011,93.95997510798948,0.3671160011883757,14,176.94468809905743,True
2485,noise,buy,94.08047427489795,93.93645961048821,0.0940146644097382,13,176.75948579844976,True
2486,noise,sell,93.501283518342,93.9093927637036,0.35810924536158667,14,176.81572603561108,True
2488,noise,sell,93.28972411869594,93.70405860105559,0.3643344823596493,15,174.35538224089896,True
2490,noise,sell,93.52667912442404,93.94312180846254,0.3664426840385005,16,178.35777303604164,True
2493,informed,buy,94.13241755961151,94.03360392147901,-0.05778286870003342,15,179.90430048243775,False
2494,noise,buy,94.10283309192947,93.99767539104838,0.05515770088109377,14,179.47053022685918,True
2496,noise,buy,94.09577648146312,93.98346182434499,0.06231465711813371,13,179.38385495012994,True
2499,noise,buy,94.3014292663762,94.18179951687837,0.06962974949783245,12,182.08187470256178,True
2500,informed,buy,94.11981272558162,93.99482635068287,-0.1665986038096065,11,179.96318308311436,False
2501,noise,sell,93.63177002383931,93.98216570612661,0.30039568228729935,12,180.17431167528298,True
2502,noise,buy,94.08694196360553,93.96644802754373,0.07049393606179137,11,180.10619346835028,True
2503,noise,buy,94.21453515391777,94.08628488448107,0.07825026943669115,10,181.5526491640976,True
2505,informed,buy,94.18344060724856,94.0469939377722,-0.09997421013091241,9,181.29618636648524,False
2506,noise,buy,94.29617909975714,94.15149955229532,0.09467954746181988,8,182.3814164446552,True
2508,noise,sell,93.79072325895105,94.10065533063897,0.2599320716879248,9,182.28459474309238,True
2509,noise,sell,94.00675650153661,94.3316548427473,0.27489834121068385,10,184.68848869327792,True
2512,noise,buy,94.55155197918033,94.40626147060094,0.09529050857939296,9,185.57984548039371,True
2513,noise,sell,93.9648933558687,94.29919463345928,0.2843012775905834,10,184.95054522370924,True
2515,noise,sell,93.89848053175756,94.247145776208,0.29866524445044434,11,184.7787218956471,True
2516,noise,sell,93.847611691315,94.20821303720307,0.31060134588807103,12,184.71106311248082,True
2521,noise,buy,94.87834673394228,94.74131401294909,0.08703272099319008,11,191.2453075424263,True
2523,noise,sell,94.41433109808048,94.78240883714525,0.3180777390647734,12,192.065428347649,True
2529,noise,buy,94.78300340081977,94.64711168659612,0.08589171422364643,11,190.57775425528303,True
2533,noise,buy,94.6908919130658,94.5496653461786,0.09122656688719814,10,189.64707107757738,True
2534,noise,buy,94.69375820880803,94.54487945341333,0.09887875539470485,9,189.7480909053195,True
2535,noise,buy,94.75180966778949,94.59508016204336,0.10672950574612798,8,190.35662678873587,True
2536,noise,sell,94.30647991444665,94.63096299625313,0.274483081806477,9,190.96817254422058,True
2538,noise,buy,94.4465463056379,94.29270429846115,0.103842007176749,8,188.07768627126939,True
2539,noise,buy,94.77519704670159,94.61600862936389,0.1091884173377025,7,190.82330933582898,True
2544,noise,buy,94.33495663493916,94.17813183599726,0.10682479894189782,6,187.91499658120455,True
2545,noise,sell,93.9436274441402,94.22680598621307,0.23317854207286076,7,188.49022002457218,True
2546,noise,sell,93.951602651593,94.2465373274421,0.24493467584909184,8,188.92327408902452,True
2548,noise,sell,93.91471276447268,94.2187979723339,0.2540852078612204,9,189.0054444560202,True
2550,noise,buy,94.2990487916996,94.1621916608844,0.08685713081520134,8,188.6328447837899,True
2560,noise,buy,94.82144046856183,94.68660430071886,0.0848361678429768,7,192.9629820703085,True
2562,noise,buy,94.37810213653707,94.23534770846466,0.09275442807240779,6,189.94694035260153,True
2563,noise,sell,93.89553402174512,94.16668725527984,0.22115323353471866,7,189.80613086702732,True
2565,noise,buy,94.20159560631329,94.05532845071933,0.09626715559396075,6,189.17288639069767,True
2566,noise,sell,93.70875654678342,93.98445063044718,0.22569408366376537,7,189.02331355272855,True
2567,noise,buy,94.05325200704401,93.90251647117373,0.10073553587028243,6,188.60050997368467,True
2571,informed,buy,94.66519181264734,94.50538159055719,-0.057598602565352056,5,192.3775109120756,False
2573,noise,sell,94.20980580808349,94.47422713464651,0.2144213265630242,6,192.48615995908517,True
2574,noise,buy,94.53389147872225,94.378911384171,0.10498009455124872,5,192.06924555078342,True
2576,noise,sell,93.92027461918157,94.18048487600493,0.2102102568233562,6,191.33732326677637,True
2577,noise,buy,94.13514555329556,93.98170069016984,0.10344486312571348,5,190.29806301489162,True
2580,noise,sell,94.22238024926254,94.4810072732163,0.20862702395376403,6,193.05322295407774,True
2585,noise,buy,94.67852676698723,94.52686200053708,0.10166476645015336,5,193.48001608445247,True
2592,noise,sell,94.01160774370139,94.27144415327304,0.20983640957164768,6,192.4627632577039,True
2597,noise,sell,93.5442229462693,93.82279596668069,0.2285730204113861,7,190.04944715856112,True
2598,noise,sell,93.53788332465496,93.83151646588442,0.2436331412294635,8,190.40412379421673,True
2600,noise,sell,93.6614342283818,93.96979596818257,0.2583617398007732,9,191.81872155240262,True
2601,noise,buy,94.41873366860146,94.27806019714284,0.0906734714586264,8,194.7337730845037,True
2608,noise,buy,94.57702229019417,94.42568648940751,0.10133580078665431,7,196.06611922340772,True
2609,noise,buy,94.6827608217073,94.5240873002281,0.10867352147920144,6,196.91359842063116,True
2612,noise,sell,93.93400481637299,94.2185745863961,0.23456977002311136,7,195.3650919076622,True
2613,noise,buy,94.36618036737251,94.20906209864076,0.10711826873175027,6,195.4556227621066,True
2620,noise,buy,94.12354012251059,93.95392252534646,0.11961759716413382,5,194.0944029195049,True
2623,noise,buy,93.89304121228963,93.71159048136656,0.13145073092307485,4,193.06419343052846,True
2624,noise,buy,93.8902950275778,93.6991632680727,0.14113175950511164,3,193.2056163368581,True
2628,noise,sell,93.19025257753295,93.45915805361383,0.21890547608088867,4,192.75450616956243,True
2631,noise,sell,93.59728463864883,93.88344190437071,0.23615726572188295,5,194.73779883831185,True
2633,noise,sell,93.4366048008656,93.7346659640745,0.24806116320889943,6,194.2919803000396,True
2641,noise,sell,92.77739966888164,93.10456140229549,0.2771617334138455,7,190.8385146627794,True
2643,noise,buy,93.34201237241723,93.13679038067316,0.1552219917440681,6,191.2693395031672,True
2644,noise,sell,92.23325832524885,92.57466471734955,0.29140639210069424,7,188.23799191532618,True
2645,noise,buy,92.76997065959333,92.54793301503277,0.1720376445605581,6,188.27290764366933,True
2646,noise,buy,92.82917193806098,92.59277433998068,0.18639759808030193,5,188.77835319143708,True
2649,noise,sell,92.35694760348754,92.71523915317425,0.30829154968671163,6,189.74896880709167,True
2653,noise,buy,92.71059206060752,92.44673711136606,0.2138549492414626,5,188.40181150548403,True
2654,noise,sell,91.9265533245115,92.30052606584653,0.3239727413350238,6,188.04472901922145,True
2655,noise,sell,92.11591196237501,92.50244325942477,0.336531297049757,7,189.64276347774057,True
2656,noise,buy,92.6106272081948,92.35098590851891,0.20964129967589146,6,188.8422033210755,True
2659,noise,buy,92.60676981303725,92.34234398048922,0.214425832548028,5,189.05477758544538,True
2660,noise,buy,92.88343983668105,92.61506543952916,0.21837439715188794,4,190.686759277797,True
2661,noise,sell,92.21823309256577,92.57122270280763,0.30298961024186327,5,190.86437794115272,True
2663,noise,buy,92.95754070970244,92.69729935025568,0.2102413594467663,4,191.75500253783972,True
2666,noise,sell,92.64299208870077,92.9827552194349,0.28976313073414134,5,193.2365891452908,True
2672,noise,buy,93.12137054292538,92.88817788068684,0.18319266223853675,4,192.99689511378898,True
2673,noise,buy,92.88418248760794,92.64648143983302,0.18770104777491953,3,192.26781039814867,True
2676,noise,sell,92.20809295800663,92.50838336075688,0.25029040275024955,4,192.15380656367046,True
2679,noise,buy,92.70915987083228,92.48066904951244,0.1784908213198378,3,192.27144014001252,True
2684,noise,sell,92.35991468446194,92.63474037442161,0.22482568995966973,4,193.00847980469973,True
2688,noise,sell,92.26835299338437,92.53858266417541,0.22022967079103922,5,192.89407863450595,True
2691,noise,buy,92.69122793046606,92.51351667306501,0.1277112574010431,4,192.946459936355,True
2693,informed,buy,92.65034997865466,92.46830424429069,-0.07576867157547724,3,192.94765595562166,False
2694,noise,buy,92.73905635089605,92.55183758782718,0.13721876306887,2,193.38547474930004,True
2696,noise,sell,92.43447166379067,92.66906395329033,0.18459228949965906,3,193.85451976972598,True
2697,noise,sell,92.52175693047106,92.76897573494017,0.19721880446911372,4,194.40147391914462,True
2698,noise,buy,93.03757848333468,92.85741997867835,0.13015850465633322,3,194.93540939875368,True
2699,noise,sell,92.66679893331397,92.9150499869864,0.1982510536724334,4,195.35655047735025,True
2700,noise,sell,92.72501617331352,92.98681960152219,0.21180342820866543,5,195.90543236370206,True
2702,noise,sell,92.69575945684214,92.97269104204088,0.22693158519873863,6,196.11172115149424,True
2709,noise,sell,92.29689384401762,92.58312115874529,0.23622731472766817,7,194.06052916644836,True
2712,noise,buy,92.74566287834993,92.58748610394463,0.1081767744053053,6,194.24926055724904,True
2715,noise,buy,92.84165826534344,92.67596255530599,0.11569571003745409,5,194.94581497545465,True
2721,noise,sell,92.45235910583624,92.71070028663787,0.2083411808016365,6,195.37784481291573,True
2723,noise,buy,93.04178791089467,92.89173139558234,0.100056515312329,5,196.61408798189484,True
2725,noise,sell,92.88455877078827,93.14682983796394,0.21227106717566074,6,198.1518512609785,True
2726,noise,sell,92.84171138702321,93.11827567543321,0.22656428841000037,7,198.25709057420414,True
2729,noise,sell,92.97340348484859,93.2699473636877,0.24654387883911683,8,199.61533627082474,True
2732,noise,sell,93.37854639643345,93.70456547125322,0.2760190748197687,9,203.41830020616862,True
2733,noise,buy,93.83564344709961,93.67138759407601,0.11425585302360446,8,203.2839551645974,True
2736,noise,buy,93.38126692016971,93.2047338168128,0.12653310335690265,7,199.72725804984867,True
2739,noise,sell,92.51375034266816,92.83495383748502,0.2712034948168565,8,197.46000168937098,True
2740,noise,sell,92.49910830580107,92.83215689603632,0.2830485902352507,9,197.77067474801663,True
2741,noise,buy,93.02418908116029,92.8595183541529,0.11467072700739038,8,198.18159859807326,True
2743,noise,sell,92.57660020224873,92.90639606125103,0.2797958590023029,9,198.8864161138606,True
2744,noise,buy,93.04637809899396,92.88557553545203,0.11080256354192101,8,198.85983394521156,True
2746,noise,sell,92.44628502160738,92.77328950224761,0.2770044806402268,9,198.28855016021635,True
2748,noise,sell,92.66429753398889,93.0031608422555,0.2888633082666104,10,200.69625552855393,True
2750,noise,buy,92.77714812449075,92.62509744555703,0.10205067893371904,9,197.06767224050293,True
2751,noise,buy,92.76347098465862,92.60315621345983,0.11031477119879866,8,197.0305159228269,True
2762,noise,buy,92.74239564387307,92.5679076121998,0.12448803167326332,7,196.92301514441994,True
2763,noise,sell,92.4363551084524,92.75783591192311,0.2714808034707062,8,198.5739940459539,True
2764,noise,sell,92.25189603601737,92.58632657720486,0.28443054118748706,9,197.53634990939543,True
2768,noise,buy,92.99612548512599,92.82923516154932,0.11689032357666633,8,199.8894174920722,True
2769,noise,buy,93.01005193396911,92.8358136304968,0.12423830347230762,7,200.1162835471244,True
2772,noise,buy,92.9693065321997,92.78760187095506,0.1317046612446376,6,199.96050589157676,True
2775,noise,sell,92.06132056138338,92.37331321547254,0.2619926540891527,7,197.78676661277086,True
2779,noise,buy,92.58336536940989,92.3973595135019,0.13600585590799313,6,198.14109655488437,True
2780,noise,sell,92.16533516701965,92.47784510731991,0.26250994030025937,7,198.9365200580927,True
2781,noise,buy,92.57724824908523,92.39459744514757,0.132650803937662,6,198.53643722682403,True
2782,noise,buy,92.59787560968643,92.41366750001413,0.13420810967229785,5,198.83506566569565,True
2784,noise,buy,92.70992242744767,92.5335675505867,0.12635487686096952,4,199.61092079541947,True
2786,noise,buy,92.31064185258577,92.13310210182132,0.12753975076445273,3,198.1865987511224,True
2790,noise,buy,92.11806219869621,91.92068935661726,0.14737284207894846,2,197.7467333575892,True
2791,noise,buy,92.02707349440364,91.81855256897813,0.1585209254255034,1,197.75098070773646,True
2792,noise,sell,91.75556959465872,91.99289745381496,0.18732785915623823,2,198.1626534517295,True
2793,noise,buy,92.31017972516106,92.0997524096605,0.16042731550056716,1,198.58679067892115,True
2794,noise,sell,91.85311879453116,92.09089530293362,0.18777650840246168,2,198.81571008059672,True
2795,noise,sell,91.90968745198559,92.1593667883386,0.19967933635301166,3,199.2023323877597,True
2798,noise,buy,92.81973756858137,92.61921002643076,0.15052754215060987,2,200.78238964418682,True
2800,noise,buy,92.71880961217298,92.51502002253423,0.1537895896387454,1,200.77779922603247,True
2804,noise,sell,92.46551487654102,92.69608214580529,0.1805672692642702,2,201.18942861856783,True
2805,noise,buy,92.95899175056836,92.75489787224888,0.15409387831948324,1,201.51115394977447,True
2806,noise,sell,92.38186942611364,92.61360277209572,0.18173334598207874,2,201.6015921956034,True
2810,informed,buy,92.60596859847116,92.4014952762583,-0.059399688513966,1,201.38185052614142,False
2814,noise,sell,92.23005499593658,92.46361457237968,0.18355957644309912,2,201.6775293987059,True
2816,noise,sell,91.8892816135314,92.1354141904288,0.1961325768974092,3,201.2672612117015,True
2817,noise,buy,92.33883852710481,92.1400353507959,0.148803176308914,2,201.47992786911175,True
2818,noise,buy,92.42059263571848,92.21492896217649,0.15566367354199145,1,201.83537876541493,True
2821,noise,buy,92.55452978010565,92.34585156280478,0.15867821730087145,0,202.17497958334408,True
2828,noise,buy,92.06434635306044,91.84776614257744,0.16658021048300214,-1,202.39155979382707,True
2829,noise,buy,91.85171705835053,91.61863686188903,0.1830801964615006,-2,202.85376927097695,True
2831,noise,sell,91.13399602288474,91.35075457138406,0.16675854849931399,-1,203.6062924004862,True
2832,noise,sell,91.18900466731891,91.41809703046818,0.1790923631492632,0,203.7680423045514,True
2834,noise,buy,91.55891698981863,91.31245991179401,0.19645707802461915,-1,204.014499382576,True
2835,noise,buy,91.4780180470697,91.21401860717648,0.21399943989321174,-2,204.3769401270867,True
2841,noise,sell,90.3458201822287,90.63836042199098,0.24254023976227473,-1,205.82079673722,True
2842,noise,sell,90.36031936580855,90.66704620939845,0.25672684358989956,0,206.09883779340242,True
2843,noise,buy,90.82395119686382,90.50177315234528,0.2721780445185374,-1,206.42101583792095,True
2848,noise,buy,90.81777896576475,90.45336342296375,0.3144155428009981,-2,206.8338411101035,True
2856,noise,buy,90.3192393185361,89.91466579668874,0.35457352184736807,-3,208.31580988450088,True
2857,noise,buy,90.31930386699719,89.90016242753589,0.3691414394612991,-4,208.77846143142074,True
2858,noise,sell,89.53501351599525,89.88799355896717,0.30298004297192166,-3,209.18011694866755,True
2859,noise,buy,90.35016937607698,89.92880316482416,0.37136621125281694,-4,209.4790543423494,True
